id,tuw,surface,route,section,label,selector,action_type,expected_user_outcome,source_file,handler,trace_depth,api_route,domain_runtime,permission_boundary,audit_boundary,persistence_boundary,status,remediation_lane,evidence,notes
LCX8-ACTION-0011,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,product-axis-nav,Vault,[data-product-axis='vault'],button,Navigates to Vault product axis.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,ProductAxisNav.onClick -> setView('vault') -> navigateToView,route_navigation,,,none,not required for navigation,history state only,UI_ONLY,Lane E,"DOM observed [data-product-axis='vault'] | Source trace: ProductAxisNav | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json | P7-T00 visual overlap/hidden-control review: finding=P7-VIS-001; severity=medium; lane=Lane E; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-visual-overlap-hidden-controls-p7-t00.json | P7-T03 Korean copy review: finding=P7-COPY-001; product-axis/domain term policy drift; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-korean-copy-review-p7-t03.json | P7-T06 copy/UX/a11y backlog link: findings=P7-VIS-001,P7-COPY-001; primary_lanes=Lane E; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-copy-ux-a11y-backlog-p7-t06.json | P8 final remediation lane assignment: lane=Lane E; reason=p7_copy_ux_a11y_backlog; tuw=P8-T06; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json | P8-T07 blocker risk ranking: tier=low; score=35; reason=Visual, focus, mobile overflow, or copy backlog item.; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json | P8-T08 remediation-ready issue text: rank=173; tier=low; title=Resolve UX/copy/a11y issue for Vault; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-remediation-ready-issues-p8-t08.json","Navigation only; Vault API operation is audited on the destination surface. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof. P7-T00 visual finding P7-VIS-001: Mobile product axis has partially offscreen Vault action. This is routed to Lane E and does not change the operational status. P7-T03 records a Lane E copy policy decision: Vault remains English in Korean locale; no operational status change. P7-T06 links this row to remediation backlog findings P7-VIS-001, P7-COPY-001 without status change. P8 assigns remediation lane Lane E (p7_copy_ux_a11y_backlog). P8-T07 ranks this remediation as low risk (score 35). P8-T08 issue text ready: Resolve UX/copy/a11y issue for Vault."
LCX8-ACTION-0012,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,검색,.global-search input,input,Opens global search results for product axes.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,input.onChange -> setQuery -> GlobalSearch,ui_state_only,,,none,not required,local query state only,UI_ONLY,Lane E,"DOM observed .global-search input | Search popover observed after filling query | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P3-T11 mobile focus smoke: global_search_visible=false; global_search_focused=false; popover_count=0; horizontal_overflow=false; screenshot=docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-screenshots/p3-t11-mobile-focus-global-search.png | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json | P7-T00 visual overlap/hidden-control review: finding=P7-VIS-002; severity=medium; lane=Lane E; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-visual-overlap-hidden-controls-p7-t00.json | P7-T02 focus/dialog/drawer review: result=P7-FOCUS-001; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-focus-dialog-drawer-p7-t02.json | P7-T06 copy/UX/a11y backlog link: findings=P7-VIS-002,P7-FOCUS-001; primary_lanes=Lane E; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-copy-ux-a11y-backlog-p7-t06.json | P8 final remediation lane assignment: lane=Lane E; reason=p7_copy_ux_a11y_backlog; tuw=P8-T06; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json | P8-T07 blocker risk ranking: tier=low; score=35; reason=Visual, focus, mobile overflow, or copy backlog item.; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json | P8-T08 remediation-ready issue text: rank=174; tier=low; title=Resolve UX/copy/a11y issue for 검색; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-remediation-ready-issues-p8-t08.json","Search currently routes to product axes; no API search proof in this row. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof. P7-T00 visual finding P7-VIS-002: Global search is hidden at mobile width. This is routed to Lane E and does not change the operational status. P7-T02 focus finding P7-FOCUS-001 recorded; status remains UI_ONLY and issue routes to Lane E. P7-T06 links this row to remediation backlog findings P7-VIS-002, P7-FOCUS-001 without status change. P8 assigns remediation lane Lane E (p7_copy_ux_a11y_backlog). P8-T07 ranks this remediation as low risk (score 35). P8-T08 issue text ready: Resolve UX/copy/a11y issue for 검색."
LCX8-ACTION-0013,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,새로 만들기,.topbar .primary-button,button,Navigates to Matter opening section.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,"Topbar.onCreate -> navigateToView('matters', 'matter-opening')",route_navigation,,,none for navigation,not required for navigation,not required,UI_ONLY,,"DOM observed topbar primary button '새로 만들기' | Source trace: App onCreate | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Navigation only; not proof of Matter creation write. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0014,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,구성원 초대,.topbar .ghost-button.success,button,Navigates to People members section.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,"Topbar.onInvite -> navigateToView('people', 'people-members')",route_navigation,,,none for navigation,not required for navigation,not required,UI_ONLY,,"DOM observed topbar invite button | Source trace: App onInvite | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Navigation only; not proof of invite write. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0015,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,내 프로필,[data-profile-trigger='true'],button,Navigates to profile surface.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,Topbar.onProfile -> navigateToView('profile'),route_navigation,,,none for navigation,not required for navigation,not required,UI_ONLY,,"DOM observed [data-profile-trigger='true'] | Source trace: App onProfile | DOM/click observed in docs/lazycodex/evidence/matter-web/artifacts/lcx8-dom-observation-p1-t09-profile.json topbarProfileControls | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Profile topbar trigger remains represented in P1-T02; P1-T09 covers the profile route surface and profile sidebar actions. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0016,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,알림,[data-notification-trigger='true'],button,Opens notification drawer.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,Topbar.onToggleNotifications -> setNotificationsOpen,ui_state_only,,,none,not required,local component state only,UI_ONLY,Lane E,"DOM observed notification trigger | Notification drawer controls observed after click | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P3-T11 mobile focus smoke: notification_trigger_visible=true; notification_drawer_open=true; closed_by_escape=true; screenshot=docs/lazycodex/evidence/matter-web/artifacts/lcx8-action-screenshots/p3-t11-mobile-focus-notification-drawer.png | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json | P7-T02 focus/dialog/drawer review: result=P7-FOCUS-002; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-focus-dialog-drawer-p7-t02.json | P7-T06 copy/UX/a11y backlog link: findings=P7-FOCUS-002; primary_lanes=Lane E; status_remains=UI_ONLY; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-copy-ux-a11y-backlog-p7-t06.json | P8 final remediation lane assignment: lane=Lane E; reason=p7_copy_ux_a11y_backlog; tuw=P8-T06; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json | P8-T07 blocker risk ranking: tier=low; score=35; reason=Visual, focus, mobile overflow, or copy backlog item.; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json | P8-T08 remediation-ready issue text: rank=175; tier=low; title=Resolve UX/copy/a11y issue for 알림; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-remediation-ready-issues-p8-t08.json",Drawer is local and populated from static notificationItems. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof. P7-T02 focus finding P7-FOCUS-002 recorded; status remains UI_ONLY and issue routes to Lane E. P7-T06 links this row to remediation backlog findings P7-FOCUS-002 without status change. P8 assigns remediation lane Lane E (p7_copy_ux_a11y_backlog). P8-T07 ranks this remediation as low risk (score 35). P8-T08 issue text ready: Resolve UX/copy/a11y issue for 알림.
LCX8-ACTION-0017,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,도움말,.topbar button[aria-label='도움말'],button,Opens help or support.,apps/web/src/components/Shell.jsx,none,ui_state_only,,,none,not required,missing,FAIL,Lane A,"DOM observed help icon button | Source trace: no onClick handler | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 Shell.jsx source trace: rendered button has no onClick handler in Shell.jsx, so status remains FAIL. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P2-T08 missing/no-op classification: source and prior DOM evidence reviewed; row remains FAIL/BLOCKED/GUARDED/UI_ONLY as classified, with no operational PASS inferred. | P2-T10 trace-depth assignment: missing_handler -> ui_state_only | P4-T06 error taxonomy: taxonomy=FAIL_MISSING_HANDLER_OR_FALSE_AFFORDANCE; status=FAIL; trace_depth=ui_state_only; reason_stable=true; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-error-taxonomy-p4-t06.json | P8 final remediation lane assignment: lane=Lane A; reason=ui_not_wired_or_missing_handler; tuw=P8-T02; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json | P8-T07 blocker risk ranking: tier=medium; score=64; reason=Visible UI action is not wired or has no effect.; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json | P8-T08 remediation-ready issue text: rank=128; tier=medium; title=Wire, remove, or relabel 도움말; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-remediation-ready-issues-p8-t08.json","Visible help action is not wired. P4-T06 stabilizes the expected blocked/failure/guarded reason for remediation ranking. P8 assigns remediation lane Lane A (ui_not_wired_or_missing_handler). P8-T07 ranks this remediation as medium risk (score 64). P8-T08 issue text ready: Wire, remove, or relabel 도움말."
LCX8-ACTION-0018,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,테마,.topbar button[aria-label='테마'],button,Toggles light/dark theme.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,onClick -> setTheme(theme === 'dark' ? 'light' : 'dark'),ui_state_only,,,none,not required,document dataset/local state only,UI_ONLY,,"DOM observed theme icon button | Source trace: Topbar setTheme | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Theme does not persist across reload in this row. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0019,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,topbar,한국어,.topbar .locale-toggle,button,Toggles UI language.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,onClick -> setLocale(locale === 'ko' ? 'en' : 'ko'),ui_state_only,,,none,not required,document lang/local state only,UI_ONLY,,"DOM observed locale toggle | Source trace: Topbar setLocale | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Locale does not persist across reload in this row. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0020,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,검색 닫기,.search-popover .icon-button,button,Clears global search query and closes search popover.,apps/web/src/components/Shell.jsx,onClick -> setQuery(''),ui_state_only,,,none,not required,local query state only,UI_ONLY,,"Search popover observed after filling query | Source trace: GlobalSearch clear button | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Local UI state only. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0021,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,홈에서 검색,.search-result:has-text('홈에서'),button,Navigates search context to Home.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,GlobalSearch result onClick -> setView('home'); setQuery(''),route_navigation,,,none,not required,history/local query state only,UI_ONLY,,"Search popover result observed | Source trace: GlobalSearch results from navItems | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json","Search result is navigation, not full-text search. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof."
LCX8-ACTION-0022,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,Client에서 검색,.search-result:has-text('Client에서'),button,Navigates search context to Client.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,GlobalSearch result onClick -> setView('clients'); setQuery(''),route_navigation,,,none,not required,history/local query state only,UI_ONLY,,"Search popover result observed | Source trace: GlobalSearch results from navItems | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json","Search result is navigation, not full-text search. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof."
LCX8-ACTION-0023,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,Matter에서 검색,.search-result:has-text('Matter에서'),button,Navigates search context to Matter.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,GlobalSearch result onClick -> setView('matters'); setQuery(''),route_navigation,,,none,not required,history/local query state only,UI_ONLY,,"Search popover result observed | Source trace: GlobalSearch results from navItems | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json","Search result is navigation, not full-text search. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof."
LCX8-ACTION-0024,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,People에서 검색,.search-result:has-text('People에서'),button,Navigates search context to People.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,GlobalSearch result onClick -> setView('people'); setQuery(''),route_navigation,,,none,not required,history/local query state only,UI_ONLY,,"Search popover result observed | Source trace: GlobalSearch results from navItems | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json","Search result is navigation, not full-text search. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof."
LCX8-ACTION-0025,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,global-search,Vault에서 검색,.search-result:has-text('Vault에서'),button,Navigates search context to Vault.,apps/web/src/components/Shell.jsx; apps/web/src/App.jsx,GlobalSearch result onClick -> setView('vault'); setQuery(''),route_navigation,,,none,not required,history/local query state only,UI_ONLY,,"Search popover result observed | Source trace: GlobalSearch results from navItems | P2-T00 App.jsx source trace: navigateToView validates routable view, sets view/activeSection, closes notifications, and pushState writes routeUrl(view, section). | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=route_navigation; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json","Search result is navigation, not full-text search. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof."
LCX8-ACTION-0026,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,notification-drawer,알림 닫기,".notification-scrim, .notification-drawer-header .icon-button",button,Closes notification drawer.,apps/web/src/components/Shell.jsx,NotificationDrawer.onClose -> setNotificationsOpen(false),ui_state_only,,,none,not required,local component state only,UI_ONLY,,"Notification drawer controls observed | Source trace: NotificationDrawer onClose | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P5-T06 ephemeral/local-only classification: persistence_required=false; trace_depth=ui_state_only; status_remains=UI_ONLY; api_route=none; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-ephemeral-local-only-classification-p5-t06.json",Local UI state only. P5-T06 confirms this row is ephemeral/local-only and does not require durable persistence proof.
LCX8-ACTION-0027,P1-T02,home,/?locale=ko&view=home&desktop=1&data=live&ctx=allow,notification-drawer,모두 읽음 처리,.notification-drawer-footer .text-button:has-text('모두 읽음 처리'),button,Marks notifications as read.,apps/web/src/components/Shell.jsx,none,ui_state_only,,,none,missing,missing,FAIL,Lane A,"Notification drawer footer button observed | Source trace: button has no onClick handler | P2-T01 Shell.jsx source trace: ProductAxisNav, Topbar, NotificationDrawer, Sidebar, sidebarMeta utilities, and GlobalSearch handlers are mapped to route navigation, local state, or missing-handler outcomes. | P2-T01 Shell.jsx source trace: rendered button has no onClick handler in Shell.jsx, so status remains FAIL. | P2-T01 browser QA: Shell topbar/sidebar controls were driven on http://127.0.0.1:5174 and matched source-traced route/local/missing-handler outcomes. | P2-T08 missing/no-op classification: source and prior DOM evidence reviewed; row remains FAIL/BLOCKED/GUARDED/UI_ONLY as classified, with no operational PASS inferred. | P2-T10 trace-depth assignment: missing_handler -> ui_state_only | P4-T06 error taxonomy: taxonomy=FAIL_MISSING_HANDLER_OR_FALSE_AFFORDANCE; status=FAIL; trace_depth=ui_state_only; reason_stable=true; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-error-taxonomy-p4-t06.json | P8 final remediation lane assignment: lane=Lane A; reason=ui_not_wired_or_missing_handler; tuw=P8-T02; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-final-lane-assignment-p8-t02-t06.json | P8-T07 blocker risk ranking: tier=medium; score=64; reason=Visible UI action is not wired or has no effect.; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-blocker-risk-ranking-p8-t07.json | P8-T08 remediation-ready issue text: rank=129; tier=medium; title=Wire, remove, or relabel 모두 읽음 처리; artifact=docs/lazycodex/evidence/matter-web/artifacts/lcx8-remediation-ready-issues-p8-t08.json","Visible notification action is not wired. P4-T06 stabilizes the expected blocked/failure/guarded reason for remediation ranking. P8 assigns remediation lane Lane A (ui_not_wired_or_missing_handler). P8-T07 ranks this remediation as medium risk (score 64). P8-T08 issue text ready: Wire, remove, or relabel 모두 읽음 처리."
